ticker,headline,date,eventRet,perc_sent,lstm,vader_sent
NVDA,"Nvidia (NASDAQ:NVDA) had been trading relatively unmoved on the week (-0.58%) until realizing a sharp drop this morning, swept up in a broad sell-off across the technology sector and on volume of 3.23M over a 12.97M average.",2016-12-01,-0.0607178340568838,0,0,0.1151
AMD,Advanced Micro Device (NASDAQ:AMD) is higher by 3.45% in premarket action as BAML upgrades to Buy with $12 price target (25% upside).,2016-12-08,0.0932302031085097,1,1,0.5485
YELP,Yelp (NYSE:YELP) closed up 2.1% today after a launch at Buy from Aegis Capital.,2016-12-13,-0.0044511723736277,1,1,0.6675
AAPL,"Apple (AAPL +2.2%), Amazon (AMZN +2.4%), Microsoft (MSFT +1.6%), Alphabet (GOOG, GOOGL) and Facebook (FB +2.5%) are continuing to elevate through December, at this point respectively higher by 9.4%, 8.2%, 8.8%, 8.8%/9% and 4.8% on a 1-month term (November 14).",2016-12-13,0.0109771042923247,1,1,0.7396
TSLA,Tesla Motors (NASDAQ:TSLA) jumps 4.08% to jump over $200 for the first time since late October.,2016-12-13,0.0310259400762606,1,1,0.1573
AMD,"Sharply contrary to commentary out of Canaccord Genuity following yesterday's Zen and Ryzen developments, UBS' Stephen Chin reiterates a $5.50 target on Advanced Micro Devices (AMD +1.7%).",2016-12-14,-0.0121598576815679,1,1,0.4994
ADBE,Adobe Systems (NASDAQ:ADBE): FQ4 EPS of $0.90 beats by $0.04.,2016-12-15,-0.00991318425098,1,1,-0.0112
NVDA,"Nvidia (NASDAQ:NVDA) is up 2% in premarket trading, widening its already considerable lead as the best-performing Nasdaq 100 stock in 2016.",2016-12-27,0.093610335594606,1,1,0.3218
NFLX,"Netflix (NASDAQ:NFLX) is down 1% on above-average volume, despite the company's addition to JPMorgan's U.S. Focus list earlier today.",2017-01-12,-0.0054187124630261,1,0,0.4744
NFLX,Netflix (NASDAQ:NFLX): Q4 EPS of $0.15 beats by $0.01.,2017-01-18,-0.0032741005179144,1,0,0.0068
NFLX,"Analysts say a big takeaway from Netflix's (NFLX +4.5%) Q4 report is that some concerns on international competition cutting into growth could subside. The strong subscriber growth forecast for Q1 (+1.5M domestic adds, +3.7M global adds) is also seen as supporting pricing. JPMorgan says higher average selling price potential is in the mix.",2017-01-19,0.0414305466621163,1,1,0.9465
AAPL,"Apple (AAPL +0.2%): ""For many years Qualcomm has unfairly insisted on charging royalties for technologies they have nothing to do with. The more Apple innovates with unique features such as TouchID, advanced displays, and cameras, to name just a few, the more money Qualcomm collects for no reason and the more expensive it becomes for Apple to fund these innovations. Qualcomm built its business on older, legacy, standards but reinforces its dominance through exclusionary tactics and excessive royalties. Despite being just one of over a dozen companies who contributed to basic cellular standards, Qualcomm insists on charging Apple at least five times more in payments than all the other cellular patent licensors we have agreements with combined.""",2017-01-20,8.63663243056978e-05,1,1,0.9522
BA,Boeing (BA +4.8%) rockets higher into new all-time high territory after easily beating Q4 earnings expectations and investors overlook,2017-01-25,0.0595859571201951,1,1,0.6615
AMZN,"Whole Foods Market (WFM -2.8%), Kroger (KR -1.3%) and Sprouts Farmers Market (SFM -3.2%) swing lower as investors gauge the potential impact of border taxes from Mexico.",2017-01-27,-0.000883871516448,0,1,-0.1564
AIG,"Taking note of the reinsurance deal with Berkshire Hathaway and related Q4 reserve charge, A.M. Best puts AIG's (AIG -1.1%) credit rating under review with negative implications.""The timing of this latest charge highlights the challenges that AIG management continues to face in reserving, pricing, and handling this longer tail commercial lines business, and the effectiveness of the group’s enterprise risk management function.""",2017-01-27,-0.0077041590926605,0,1,0.6897
BA,"Pres. Trump's immigration action targeting countries such as Iran and Iraq places at risk ~$20B worth of Boeing (BA -1.5%) commercial aircraft orders, says CFRA Research aerospace analyst James Corridore.",2017-01-30,-0.021097808041426,0,1,0.6265
AMD,"Q4 2016 results – revenue $1.11B (+15.9% Y/Y, $40M above estimates), EPS -$0.01 ($0.01 above estimates), operating income $26M (vs. $39M operating loss Y/Y, $70M operating income Q/Q), net loss $8M (vs. $79M net loss Y/Y, $27M net income Q/Q), gross margin 32% (+2 percentage points Y/Y, +1 Q/Q), cash and cash equivalents $1.26B (+$6M from end of Q3 2016)",2017-01-31,-0.0282434308341619,1,1,-0.7465
AAPL,"Q1 2017 results – revenue $78.4B (+3.3% Y/Y, $1.02B above estimates), EPS $3.36 (vs. $3.28 Y/Y, $0.14 above estimates), operating cash flow $27B, share repurchases and dividends $15B (cumulative payments through capital return program $200B+)",2017-01-31,-0.0049260185881536,1,1,0.636
AIG,"""We no longer believe AIG (AIG -1.1%) will meet our fixed-charge coverage threshold to support nonstandard notching between operating subsidiaries and the holding company,"" says S&P, cutting the insurer's rating to BBB+ from A-. The outlook is stable.",2017-01-31,-0.0146158323325782,0,1,0.6473
AMD,"Raising target from $7 to $10.50 following Advanced Micro Devices' Q4 2016 reporting, Credit Suisse analyst John Pitzer notes positives including the company's balance sheet and liquidity improvement given recent funding, WSA renegotiation lending to flexibility and greater credibility with respect to roadmap, upcoming Zen and Vega launches, and valuable IP and still likely associated monetization over the coming 6 months. However, considers underspending relative to peers on R&D an offset to these indicators, expecting R&D to grow at approximately 50% the pace of revenue in upcoming quarters. Suggests muted leverage as a result despite marking a smart long-term option. Reiterates Neutral rating.",2017-02-01,0.1403500105630206,1,1,0.9873
AMD,"From $13 prior (current price $11.78, +13.55%).",2017-02-01,0.1403500105630206,1,1,0.1009
AMZN,"Q4 2016 results – revenue $43.7B (+22% Y/Y, $980 below estimates), EPS $1.54 ($0.19 above estimates), operating income $1.3B (+13% Y/Y), net income $749M (vs. $482M Y/Y)",2017-02-02,0.0199021731351751,1,1,0.1165
NFLX,Netflix (NFLX +0.5%) keeps tacking on gains as it extends on its post-earnings run.,2017-02-08,0.0266328530701891,1,1,0.6445
NVDA,"Q4 2017 results – revenue $2.17B (+55% Y/Y, $60M above estimates), EPS $1.13 ($0.30 above estimates), gross margin 60.2% (+300 bps Y/Y), operating expense $498M (+12% Y/Y), operating income $809M (+127% Y/Y), net income $704M (+137% Y/Y)",2017-02-09,-0.023166016808149,1,0,-0.1602
YELP,Yelp (NYSE:YELP) is off 7.7% in after-hours trading following the release of Q4 results that edged expectations but featured light guidance for the current quarter.,2017-02-09,-0.0047842651150338,1,1,0.2922
TSLA,Shares of Tesla (NASDAQ:TSLA) are up 2.77% and etched out a new high of $271.18 earlier.,2017-02-09,0.0450327772622538,1,1,0.6438
AMZN,"Whole Foods Market (WFM) is higher in early trading as investors take their cues from the ""refining"" growth strategy laid out by WFM execs during the company's earnings call over the weak sales numbers turned in for FQ1. The grocery store chain is taking the long-term goal of +1.2K stores off the table and FY17 square footage growth guidance is dialed back to 5%.",2017-02-09,0.0108867725731942,1,1,0.7576
AAPL,"Analyst Steve Milunovich: ""Management has emphasized the importance of services the past year. We consider the installed base and retention rate the primary drivers of device and services value. We also view Apple as a platform vendor with hardware and services intertwined. However, to test the notion that the market underappreciates services, we performed a sum-of-the-parts analysis. If Apple services were valued similarly to PayPal, the stock would be at least 10% higher."" Price target $138 (current price $133.64).",2017-02-13,0.0065903878251664,1,1,0.9435
AIG,"Q4 after-tax operating loss of $2.787B or $2.72 per share vs. loss of $1.318B and $1.07 per share one year ago. This year's result included a $5.6B, or $3.56 per share impact from prior year adverse reserve development. The deal with Berkshire's National Indemnity covers 80% of this.",2017-02-14,0.0194176919738031,1,1,0.5087
BA,"Boeing (BA +1.7%) is taking steps to build satellites more quickly through new production practices that will rely more on 3-D printing and involve fewer workers, which eventually could transform its traditional way of turning out high-end commercial and military spacecraft, according to Paul Rusnock, who leads the company’s satellite business.",2017-02-21,0.0276250612084965,1,1,0.5341
TSLA,Tesla (NASDAQ:TSLA): Q4 EPS of -$0.69 misses by $0.26.,2017-02-22,0.0049670087033977,0,0,-0.2201
TSLA,Tesla (NASDAQ:TSLA) is now down 6.01% after the company's conference call last night didn't quite hit all the burning questions on the minds of investors.,2017-02-23,-0.0780436657919877,1,0,0.3277
BA,"Boeing (NYSE:BA) -1% premarket after Morgan Stanley lowered the planemaker's stock to Equal Weight from Overweight, with a price target of $190 (from $185).",2017-03-13,-0.0083976347788133,0,0,-0.2016
AIG,"Last week's decision to axe CEO Peter Hancock isn't impressing the team at Deutsche Bank, which downgrades AIG to Sell from Hold. The new price target of $57 (from $61) suggests about 10% downside from Friday's close.",2017-03-13,0.0046355801842713,1,0,-0.5004
ADBE,"Q1 2017 results – revenue $1.68B (+21.7% Y/Y, $30M above estimates), EPS $0.94 ($0.07 above estimates), Digital Media revenue $1.14B, Creative revenue $942M, Digital Media ARR [annualized recurring revenue] $4.25B (+$265M sequentially), Adobe Marketing Cloud revenue $477M, operating income +40% Y/Y, net income +42% Y/Y, cash flow from operations $730M, deferred revenue $2.1B, share repurchases $238M (2.2M shares)",2017-03-16,0.007482536102654,1,1,0.8699
ADBE,Adobe Systems (NASDAQ:ADBE): FQ1 EPS of $0.94 beats by $0.07.,2017-03-16,0.007482536102654,1,1,-0.0112
NFLX,Netflix (NASDAQ:NFLX) is down 1.03% in premarket action as shares back away from the all-time of $146.50 printed yesterday.,2017-03-17,-0.0009343269789597,1,0,0.5834
AMD,"From $13 (current price $14.22) and reiterating shares at Buy, analyst Mark Lipacis elevates sales estimates, citing greater visibility into Ryzen 7 and forthcoming Ryzen 5 launch (April 11), and Advanced Micro Devices' (AMD +5.4%) ability to balance pricing and competitive performance, which firm expects to result in material share gains at the expense of Intel (INTC +0.8%) within desktop, server and notebook segments beginning this year.",2017-03-20,0.0557357647967103,1,1,0.962
TSLA,Tesla (TSLA +5.5%) CEO Elon Musk is paying attention to his company's share price after Q1 deliveries brought in new buyers.,2017-04-03,0.0740226887991413,1,1,0.6428
AMZN,Amazon.com (AMZN +1.7%) and the Federal Trade Commission have agreed to drop appeals in an case over refunds for children's in-app purchases.,2017-04-04,0.02279038416479,1,0,0.0237
NVDA,"Nvidia (NASDAQ:NVDA) is off 6% to a three-week low after a Pacific Crest downgrade to Underweight, from Sector Weight.",2017-04-04,-0.0751727292984868,1,0,-0.3655
NVDA,"Nvidia (NASDAQ:NVDA) -2.9% premarket after Pacific Crest downgrades shares to Underweight from Sector Weight, citing concerns that it may have captured  so much of the available market that growth could become a problem.",2017-04-04,-0.0751727292984868,0,0,0.2385
GOOG,"YouTube TV (GOOG +0.8%, GOOGL +0.8%) has launched in major metro markets, offering cord-cutters a bundle of live programming at $35/month.",2017-04-05,-0.0085327229926355,1,1,0.3177
AMZN,"Amazon (NASDAQ:AMZN) has acquired the right to buy up to 23% of Plug Power (NASDAQ:PLUG), in a deal giving it powerful batteries that promise to speed up work in its fulfillment centers.",2017-04-05,0.019886051012925,1,1,0.923
AMD,"Improved execution under new CEO Lisa Su and better fundamentals are already priced into the stock, says analyst Toshiya Hari, downgrading to Sell with $11 price target (20% downside).",2017-04-06,-0.0628082090604305,1,1,0.8587
AMZN,Jana Partners discloses an 8.3% stake in Whole Foods (WFM +8.5%) and says it wants to talk with management about a number of options.,2017-04-10,0.0098033970443739,1,1,0.5318
NVDA,"Nvidia (NASDAQ:NVDA) is off 1.6% as BMO Capital Markets notes its manufacturer checks show graphics cards dropping 16% Q/Q in calendar Q1, a steeper decline than the 6% average.",2017-04-10,-0.0297836257224044,1,0,0.1576
AAPL,Piper Jaffray sees a positive data point for the iPhone 7 and 8 (AAPL +0.2%) in a survey that shows a record 81% of teens expect their next phone to be one of Apple's models.,2017-04-10,-0.0034132567771534,1,1,0.8021
AMZN,"“Leveraging its U.S. playbook, we expect international market expansions to drive Amazon’s long-term growth,” says Needham's Kerry Rice, upgrading Amazon (AMZN +1.3%) to Buy from Hold. The $1K price target suggests nearly 12% upside from Friday's close.",2017-04-10,0.0098033970443739,1,1,0.6651
NFLX,"Netflix (NASDAQ:NFLX) is up 2.76% as buyers rush in ahead of the company's Q1 earnings report, due out after the market closes.",2017-04-17,0.0239697435669234,1,1,0.2659
GOOG,"Google (GOOG +0.5%, GOOGL +0.6%) is in an out-of-court settlement with Russia's FAS antitrust watchdog tied to the Android OS.",2017-04-17,0.0156038865600082,1,1,0.1529
NFLX,"Bank of America Merrill Lynch turns its focus on Netflix (NFLX -2%) to Q2, with new and original content expected to drive subscriber growth. The firm notes that the quarter-to-date net subscriber growth already looks strong. BAML moves its price target on NFLX to $184 (Street high).",2017-04-18,0.0038790297644958,0,1,0.9349
TSLA,"Tesla (TSLA -1%) issued a voluntary recall for around 53K vehicles built early last year for a brake issue, according to a CNBC report.",2017-04-20,0.0077000106589819,0,0,0.3525
MSFT,Microsoft (MSFT +1.6%) is boosting its challenge to sales software leader Salesforce.com (CRM +0.3%) with the first major fruit borne by its $26B acquisition of LinkedIn.,2017-04-24,0.0307586521028282,1,1,0.6856
MSFT,"Microsoft (NASDAQ:MSFT) has dipped 1.6% after hours after its fiscal Q3 report, in which net income swelled to $4.8B but revenues missed expectations.",2017-04-27,0.0051615616750662,1,1,-0.4013
GOOG,"Alphabet shares are up after hours (GOOG +4.4%, GOOGL +3%) after beating on top and bottom lines in its Q1 earnings on the back of heavy sales gains.",2017-04-27,0.0022373551202907,1,1,0.2857
AMZN,"Amazon (NASDAQ:AMZN) trades higher after reporting 24% sales growth in North America for Q1 and 16% sales growth internationally, both marks a deceleration from last year's pace. AWS sales rose 43% Y/Y to $3.66B vs. $3.63B expected.",2017-04-27,0.0118367480595507,1,1,0.9182
GOOG,Alphabet (NASDAQ:GOOG): Q1 EPS of $7.73 beats by $0.35.,2017-04-27,0.0022373551202907,1,1,0.0068
AMZN,Amazon (NASDAQ:AMZN): Q1 EPS of $1.48 beats by $0.35.,2017-04-27,0.0118367480595507,1,1,0.1843
GOOG,"A proxy filing from Alphabet (GOOG +3.6%, GOOGL +3.7%) shows that Sundar Pichai, Google's CEO, earned $199.7M in total compensation, just short of double the prior year.",2017-04-28,0.0391619393892901,1,1,0.4748
AMD,"AMD is 7.4% lower postmarket after merely tagging up with Street consensus with its Q1 revenues and profit, though it's guiding for sequential improvement in sales.",2017-05-01,0.0005652887951127,1,0,0.7065
AAPL,"Apple (NASDAQ:AAPL) is off 1.8% after posting a fiscal Q2 report where investors' eyes were thought to be looking past numbers toward a dividend hike and any information about a fall iPhone refresh, though the company missed on revenues and iPhone shipment expectations.",2017-05-02,0.0267412296390985,1,0,0.3809
AIG,Q1 operating income of $1.367B or $1.36 per share vs. $765M and $0.64 one year ago. AIG consolidated adjusted ROE of 9.6% up from 4.5%; normalized ROE of 8.1% down from 8.3% (this takes into account increase in H2 2016 U.S. casualty loss estimates).,2017-05-03,-0.001135965087335,1,0,0.8026
AIG,American International Group (NYSE:AIG): Q1 EPS of $1.36 beats by $0.28.,2017-05-03,-0.001135965087335,1,1,0.3845
TSLA,Tesla (NASDAQ:TSLA): Q1 EPS of -$1.33 misses by $0.51.,2017-05-03,-0.0368838859547713,0,0,-0.2201
AAPL,"Apple (NASDAQ:AAPL) is up 3.1% to an all-time high after getting a heavy price target from Drexel Hamilton, and amid news that some iPhone suppliers are ramping up earlier than expected.",2017-05-08,0.043772118490875,1,1,0.8206
YELP,A narrow miss on revenue in Q1 and a dim outlook has sent Yelp (YELP -2.8%) sliding 28.4% in postmarket trade -- more than $1B off its market cap.,2017-05-09,-0.0274506529416725,1,0,-0.4342
NVDA,"Nvidia (NASDAQ:NVDA) has vaulted 11.2% after hours, in the wake of Q1 earnings where revenue and profits increased sharply with broad growth.",2017-05-09,-0.0088407760183797,1,1,0.8001
NVDA,Nvidia (NASDAQ:NVDA): Q1 EPS of $0.85 beats by $0.18.,2017-05-09,-0.0088407760183797,1,1,0.0068
AMZN,Whole Foods Market (WFM) reports comparable-store sales fell 2.8% in FQ2 vs. -3.1% consensus estimate,2017-05-10,-7.868364779650694e-05,0,0,0.0047
BA,"Boeing (NYSE:BA) has quickly lost ground, -1.9%, on word that it's halting all flights of its 737 MAX craft after discovery of an engine issue.",2017-05-10,-0.0076693436381299,0,1,0.3467
AMZN,"Whole Foods Market (WFM -0.2%) plans to replace half of its board of directors, according to a report from The Wall Street Journal.",2017-05-10,-7.868364779650694e-05,0,1,0.4536
NVDA,"Nvidia (NASDAQ:NVDA) is up 4.5% after tagging an all-time high of $130.43 today, continuing a run after its earnings beat that's come to gains of 24% over the past two days.",2017-05-11,0.221214115935328,1,1,0.8404
YELP,"Yelp (NYSE:YELP) is up 2.5% in its second day of gains after Tuesday's mass post-earnings sell-off, as Citi joins Goldman on the Buy list.",2017-05-11,-0.1493342090529023,1,0,0.708
BA,Boeing (BA -0.4%) has quickly resumed test flights of its $110M 737 MAX 8 planes just two days after it suspended all flights to look into an engine issue.,2017-05-12,0.0003979029804864,0,1,-0.4212
AMZN,"Whole Foods (WFM) enjoyed a sizable pop after meeting earnings estimates on Wednesday evening, and announcing board changes and a turnaround plan. It hasn't held, and following today's 2.15% decline to $36.23, the stock has made a round-trip back to its pre-report level.",2017-05-12,0.0130874387760997,1,1,0.7697
AMD,"As expected, Advanced Micro Devices (AMD +11.7%) declined comment on a Fudzilla report that said Intel would license AMD's graphics technology, saying it hasn't announced anything and won't comment on rumor and speculation, Bloomberg noted.",2017-05-16,0.1306719169353707,1,1,0.6742
AMD,Advanced Micro Devices (NASDAQ:AMD) has climbed to up 7% out of today's open after a report in tech site Fudzilla says it's confirming that Intel (INTC -0.3%) is licensing AMD's graphic chips after the expiration of Intel's deal with Nvidia (NVDA -0.1%).,2017-05-16,0.1306719169353707,0,1,0.6947
AMD,"Intel (INTC -2.2%) has thrown cold water on the report that it would license graphics technology from AMD, with a straight-up denial.",2017-05-17,-0.0051063031092914,0,1,0.3243
AAPL,"Apple (AAPL -2.4%) has gotten a price target boost from Morgan Stanley, which is bucking rumors by saying it doesn't see any evidence of supply chain delays for the upcoming iPhone.",2017-05-17,-0.0350524147559915,0,1,0.8029
AMD,Advanced Micro Devices (NASDAQ:AMD) is 7.8% lower premarket as first reactions to its analyst day start to roll out.,2017-05-17,-0.0051063031092914,1,0,0.1029
NVDA,Nvidia (NASDAQ:NVDA) +2.7% premarket after Bernstein initiates coverage with an Outperform rating and $165 price target.,2017-05-19,0.0649834186750666,1,1,0.7615
NFLX,Netflix (NFLX +3.3%) jumps to a new all-time high after positive comments from PIper Jaffray sets off some buying action.,2017-05-25,0.0323312794959738,1,1,0.8931
TSLA,Tesla (TSLA +2.8%) prints a new high of $335.16 as it comes off the three-day holiday weekend with some strength.,2017-05-30,0.0568615544713555,1,1,0.837
AMD,"Nvidia is down 6% after Citron likened the high-riser's gains to ""frenzied casino action."" Other chip names: Advanced Micro (AMD -5%), Cirrus Logic (CRUS -4.9%), Cypress Semi (CY -3.4%), Texas Instruments (TXN -2.5%).",2017-06-09,-0.006058817481653,0,1,0.7333
TSLA,"Hedgeye adds a short in Tesla (TSLA -2.8%) to its best ideas list, expecting the company's ""exciting concepts [to] transition to mundane execution.""",2017-06-09,-0.0054923363642291,0,1,0.8023
AAPL,        The tech sector continues the pullback that began on Friday. The tech-heavy Nasdaq Composite Index closed down 0.52%. ,2017-06-12,-0.0626725410036848,1,1,-0.0268
AMD,        Goldman Sachs reiterates Sell rating and $10.60 price target on Advanced Micro Devices (NASDAQ:AMD) after last week’s 13% gains on the news that cryptocurrency miners were causing the company to sell out of graphics cards.,2017-06-12,-0.0635342869230297,1,0,0.7023
NFLX,Netflix (NFLX -4.3%) signs a multi-year deal with Altice (OTCPK:ATCEY) covering 10 markets.,2017-06-12,-0.0890243216982081,0,1,0.2054
NFLX,Shares of Netflix (NASDAQ:NFLX) are down 2.43% in premarket action amid some broad selling on popular tech stocks.,2017-06-15,-0.0062959010742253,1,0,0.483
AMZN,There's naturally speculation surrounding a possible higher deal price for Whole Foods (WFM +27.6%) following Amazon's (AMZN +3.2%) $42 per share offer.,2017-06-16,0.0118183950869431,1,1,0.7188
AMZN,Shares of Whole Foods Market (WFM) are up 26.95% to $41.97 to trade almost level with the $42 offer price from Amazon (AMZN +3%). But are we done yet?,2017-06-16,0.0118183950869431,1,1,0.7854
TSLA,"Nevada Gov. Sandoval vetoed a bill late Friday that would have required that 40% of the state’s electricity come from renewable energy sources by 2030, up from the current target of 25% by 2025.",2017-06-19,-0.014805170109111,1,1,0.4888
AMZN,Whole Foods Market (WFM) is up 1.68% to $43.49 as it reaches its highest trading premium to the $42 Amazon offer.,2017-06-19,0.0319675911137651,1,1,0.543
ADBE,"        Adobe Systems (NASDAQ:ADBE) Q2 report beat EPS and revenue estimates. The Digital Media segment had sales of $1.21B, Creative segment reported $1.01B, and the Adobe Experience Cloud posted $495M in revenue, up 29% on the year.  ",2017-06-20,0.0221995969824069,1,1,0.7973
ADBE,Adobe Systems (NASDAQ:ADBE): Q2 EPS of $1.02 beats by $0.07.,2017-06-20,0.0221995969824069,1,1,-0.0112
NFLX,Netflix (NASDAQ:NFLX) is up 2.07% amid social media chatter on Warren Buffett taking a stake in the streamer.,2017-06-21,0.010798325506289,1,1,0.6463
TSLA,Shares of Tesla (NASDAQ:TSLA) ended down 7.24% to $327.09 as they hit their lowest level in over a month.,2017-07-05,-0.0972618898528807,1,1,0.0071
BA,"Defense stocks are on the rise after North Korea launched its first ballistic missile capable of reaching the continental U.S.; BA +1.6%, RTN +1.5%, LMT +1.4%, NOC +1.2%, GD +0.9%.",2017-07-05,0.0204622233380944,1,0,0.8001
TSLA,Tesla (NASDAQ:TSLA) is down 5.97% on the day on heavy volume and has now peeled off over 20% since reaching an all-time high trading price last month of $386.99.,2017-07-06,-0.1282264640561731,1,1,0.664
TSLA,"Tesla (NASDAQ:TSLA) has shed another 3% premarket, on top of yesterday's 7% fall - its biggest percentage decline in more than a year - as worries grew over its delivery numbers.",2017-07-06,-0.1282264640561731,1,1,0.1459
AMZN,Shares of Whole Foods (WFM) are showing some vitality off rumors of interest by Costco (COST +1%) in making a bid.,2017-07-11,0.0157460605458341,1,0,0.769
NFLX,"Netflix (NASDAQ:NFLX) is flying after hours, up 8.4%, following a beat on revenues and some subscriber numbers much stronger than expected.",2017-07-17,0.0219930135454695,1,1,0.6461
NFLX,"Netflix (NASDAQ:NFLX) is up 8.2% after hours after posting bullish subscriber numbers for Q2 and strong expectations for the coming quarter, and beat expectations on revenue despite a narrow profit miss.",2017-07-17,0.0219930135454695,1,1,0.793
NFLX,Netflix (NASDAQ:NFLX): Q2 EPS of $0.15 misses by $0.01.,2017-07-17,0.0219930135454695,0,0,-0.2201
NFLX,"Netflix (NASDAQ:NFLX) has carried last night's aftermarket gains into the regular session, up 9.3% after its Q2 results showed better subscriber gains than expected and sub momentum expected to carry into Q3.",2017-07-18,0.1390358646177143,1,1,0.7326
MSFT,Microsoft (NASDAQ:MSFT): Q4 EPS of $0.98 beats by $0.27.,2017-07-20,0.0125137210860613,1,1,0.0068
TSLA,Shares of Tesla (NASDAQ:TSLA) finished up 4.30% as investors show confidence in front of the first batch of deliveries to Model 3 customers scheduled for this Friday.,2017-07-24,0.0383891753327721,1,1,0.723
GOOG,"Alphabet (GOOG, GOOGL) announces Q2 results with revenue and EPS beats. The big news from the quarter was the accrued $2.7B EU antitrust fine, which shaved over $2.7B off operating income, nearly halved net income to $3.5B, and reduced EPS from $8.90 to the $5.01 that still beat consensus.",2017-07-24,0.0125533883466917,1,1,0.3266
AMD,        Advanced Micro Devices (NASDAQ:AMD) reports Q2 earnings with EPS and revenue beats.,2017-07-25,0.0166418043037566,1,1,0.3595
AMD,Advanced Micro Devices (NASDAQ:AMD): Q2 EPS of $0.02 beats by $0.02.,2017-07-25,0.0166418043037566,1,1,0.2554
BA,"Boeing (BA +9.5%) soars to record highs and its biggest one-day gain in eight years following Q2 results that are ""about as close to perfect as it gets,” says Vertical Research analyst Robert Stallard, highlighting the company’s ""significant cash flow beat, a meaningful increase to guidance from operations, and no execution issues.""",2017-07-26,0.1001147876496839,1,1,0.9451
AMZN,Whole Foods Market (WFM +0.1%) releases earnings early. with no explanation.,2017-07-26,0.0133197766517256,1,0,-0.1942
AMZN,Amazon (NASDAQ:AMZN) trades slightly lower after reporting 27% sales growth in North America for Q2 and 17% sales growth internationally.,2017-07-27,0.0059752700645572,1,0,0.7882
NFLX,MKM Partners sets a price target of $230 on Netflix (NFLX -1.1%) to top the $225 PT just posted yesterday by BTIG.,2017-07-27,-0.0225629185980302,0,1,0.1388
AAPL,"Apple (AAPL -0.4%) is paying South Korea's LG Display (LPL -1.9%) 3T won -- about $2.67B -- in advance of getting a supply of OLED panels, according to a report in Korea Economic Daily.",2017-07-28,-0.0259383728449251,0,1,0.5309
AAPL,Apple (NASDAQ:AAPL) shares up 5.9% after posting Q3 beats on revenue and EPS. Investors were watching for news about the upcoming iPhone models and the performance of Apple’s favorite Services product line.,2017-08-01,0.0037248816975768,1,1,0.8881
AAPL,Apple (NASDAQ:AAPL): Q3 EPS of $1.67 beats by $0.10.,2017-08-01,0.0037248816975768,1,1,0.1422
AIG,Q2 operating income of $1.45B or $1.53 per share vs. $1.3B and $1.15 a year ago. Book value per share excl. AOCI of $76.12 vs. $75.45. Core normalized ROE of 9.9% down 20 basis points.,2017-08-02,0.0068727474164624,1,0,0.8548
AIG,American International Group (NYSE:AIG): Q2 EPS of $1.53 beats by $0.33.,2017-08-02,0.0068727474164624,1,1,0.3845
TSLA,Tesla (NASDAQ:TSLA): Q2 EPS of -$1.33 beats by $0.59.,2017-08-02,0.0077198038720511,1,0,0.0068
YELP,Yelp (YELP -2.7%) has vaulted 19.5% on heavy postmarket volume after turning in a healthy surprise profit and beating revenue expectations with its Q2 report.,2017-08-03,-0.056486108899405,1,1,0.654
YELP,"Along with their respective earnings, Yelp (YELP -2.7%) and GrubHub (GRUB +3.4%) have come to a deal on a long-term partnership on online takeout and delivery, where GrubHub takes over former competitor Eat24.",2017-08-03,-0.056486108899405,1,1,0.8943
YELP,Yelp (NYSE:YELP): Q2 EPS of $0.25 beats by $0.28.,2017-08-03,-0.056486108899405,1,1,0.0068
GOOG,"Live by the Google, dip by the Google? A day after moving higher based on reports that Google (GOOG +0.3%, GOOGL +0.4%) had expressed interest in buying Snap (SNAP +3.6%) for up to $30B, Snap shares are paring today's gains a bit after a Wall Street Journal report that Google's building similar media technology.",2017-08-04,-0.0025780453419744,1,1,0.9454
YELP,"Yelp (NYSE:YELP) is building even on strong postmarket moves from last night, up 27.5% and back to its highest point in six months, as analysts react to its divestiture of Eat24 and a Q2 beat-and-raise.",2017-08-04,0.2494106275118773,1,1,0.7892
NFLX,"Netflix (NASDAQ:NFLX) is down 2.57% as investors digest the impact of Disney pulling its content from the streaming service. For the most past, analysts are hedging that Netflix is well-prepared for life without Disney movies. A few key sell-side quotes are posted below.",2017-08-09,-0.0308441210478692,1,0,0.3363
NVDA,        Nvidia (NASDAQ:NVDA) shares drop 7% despite reporting Q2 EPS and revenue beats with record sales up 56% on the year. Q3 guidance revenue midpoint of $2.35B beat the consensus of $2.13B. ,2017-08-10,-0.0321932381640994,1,1,0.3951
NVDA,Nvidia (NASDAQ:NVDA): Q2 EPS of $1.01 beats by $0.31.,2017-08-10,-0.0321932381640994,1,1,0.0068
NVDA,The tech sector (NYSEARCA:XLK) trades up 1.54% near the end of the day driven by strength in semiconductor stocks.,2017-08-14,0.0264675540366894,1,1,0.6753
AMZN,Shareholders at Whole Foods Market (WFM) approved the company's acquisition by Amazon (AMZN -1%).,2017-08-23,0.0050722048199369,0,1,0.6614
AMZN,Barclays issues its thoughts on how it see the Whole Foods evolution under Amazon (AMZN +0.1%) playing out.,2017-08-28,-0.0067449975768334,1,1,0.4704
TSLA,Tesla (NASDAQ:TSLA) is down 1.86% in a move that is being attributed in part to Uber's (UBER) expected hiring of Expedia CEO Dara Khosrowshahi to lead the company.,2017-08-29,-0.0019486818884379,1,0,0.0369
