Date,Open,High,Low,Close,Adj Close,Volume,News,Tomorrow,Target
2016-03-10,52.93,52.939999,51.16,52.049999,52.049999,38387800,,52.7250005,0.012968319048687116
2016-03-11,53.0,53.07,52.380001,53.07,53.07,32275700,"Bridgewater Names Ex-Apple ‘Podfather’ a Co-C.E.O. : Mr. Rubinstein, who worked closely with Steve Jobs for many years and most recently led Apple’s iPod team, will join the hedge fund in May.",53.1100005,0.007302038811739742
2016-03-14,52.709999,53.59,52.630001,53.169998,53.169998,24083600,"Your Monday Evening Briefing: Donald Trump, Angela Merkel, Syria : Here’s what you need to know at the end of the day.",53.165001000000004,0.0010355959232197787
2016-03-15,52.75,53.59,52.740002,53.59,53.59,21104800,"Recording Live Television in Windows 10 : If you miss the digital-video recording functions of Windows Media Center, you can find other ways to watch and record your favorite broadcast shows.As a Data Deluge Grows, Companies Rethink Storage : At Pure Storage, a device introduced on Monday holds five times as much data as a conventional unit.",54.0,0.015705802394323287
2016-03-16,53.450001,54.599998,53.400002,54.349998,54.349998,31691700,"Marking Up a Mac’s iBook Pages : Apple’s e-books program for OS X includes tools for making margin notes, highlighting passages and sharing your favorite parts of the story.Bounty Hunter Tracks Chinese Companies That Dupe Investors : Robert W. Seiden has built a legal specialty representing American investors who are suing Chinese companies saying that they were swindled.",54.5,0.0092592592592593
2016-03-17,54.209999,55.0,54.0,54.66,54.66,28223900,,54.210001000000005,-0.005321082568807256
2016-03-18,54.919998,54.970001,53.450001,53.490002,53.490002,67625500,,53.43,-0.014388507389992644
2016-03-21,53.25,53.93,52.93,53.860001,53.860001,23925700,,53.854999500000005,0.007954323413812636
2016-03-22,53.610001,54.25,53.459999,54.07,54.07,23124100,"Your Tuesday Evening Briefing: Brussels, Cuba, iPhone : Here’s what you need to know at the end of the day, including the latest on the Brussels attacks.Apple’s Modest Product Upgrades Take Back Seat to Worries on iPhone Encryption : At a news conference to unveil smaller versions of the iPhone and iPad, Tim Cook, the chief executive, addressed the company’s fight with the F.B.I.No Respite for Yahoo, Battling on 2 Fronts : The company is trying both to quell an activist insurgency and to explore selling itself at the same time. Either would be difficult alone.",53.990002,0.002506777481262379
2016-03-23,54.110001,54.240002,53.740002,53.970001,53.970001,20129000,"Keeping Up With Android Security Patches : After a nasty Android bug surfaced last summer, Google has been sending out monthly updates for the software on its Nexus hardware.CrowdSignals Aims to Create a Marketplace for Smartphone Sensor Data : A new project seeks to collect, label and pay for mobile sensor data and encourage innovation in many fields.Andrew S. Grove Dies at 79; Intel Chief Spurred Semiconductor Revolution : The semiconductor chip was a development as momentous as hydrocarbon fuels, electricity and telephones were in earlier eras.",54.030001,0.000740859390966575
2016-03-24,53.84,54.330002,53.73,54.209999,54.209999,19950000,,53.8100015,-0.004071802626840593
2016-03-28,54.209999,54.290001,53.330002,53.540001,53.540001,17025100,"Silicon Valley Looks to Artificial Intelligence for the Next Big Thing : Tech’s new architecture melds large computing clouds and artificial intelligence to create efficient computing resources and data-based businesses.Ethereum, a Virtual Currency, Enables Transactions That Rival Bitcoin’s : In addition to virtual currency, Ethereum also provides a way to create online markets and programmable transactions known as smart contracts.American Tech Giants Face Fight in Europe Over Encrypted Data : As Apple battles the F.B.I. over “unlocking” an iPhone, European governments are pushing for greater access to people’s digital lives.",54.155001,0.006411438215626175
2016-03-29,53.66,54.860001,53.450001,54.709999,54.709999,23924300,Pandora’s Worrisome Sign: Return of the Founder as C.E.O. : Technology companies that turn back to their creators have a mixed track record.ValueAct Pays a Price for Its Supporting Role at Valeant : ValueAct deserves credit — or blame — for virtually everything that happened to Valeant Pharmaceuticals over nearly the last decade.,55.2700005,0.020589040336274733
2016-03-30,54.93,55.639999,54.900002,55.049999,55.049999,23008300,"Yellen’s Remarks Move Market to Year’s Highest Point : Apple and Microsoft led tech stocks higher, while energy companies fell along with the price of oil.Explaining Valeant: The Main Theories : Reasons given for the turmoil at Valeant Pharmaceuticals include its cuts in research and development, its drug pricing and investors’ influence.",55.2250005,-0.0008141849030741666
2016-03-31,54.950001,55.59,54.860001,55.23,55.23,26360500,,55.0900005,-0.0024445450208732122
2016-04-01,55.049999,55.610001,54.57,55.57,55.57,24399200,,55.33,0.004356498417530386
2016-04-04,55.43,55.66,55.0,55.43,55.43,18928800,"As Messaging Apps Boom, Brands Tiptoe In : Marketers are taking restrained approaches to advertising in apps to avoid antagonizing users, focusing less on overt promotion.Outshone by Smaller Screens, PCs Aim to Be Seen as Cool Again : With the onslaught of smartphones and tablets, even people who depend on PCs now lack passion for these onetime miracle products.",54.879999,-0.008133038134827353
2016-04-05,55.189999,55.299999,54.459999,54.560001,54.560001,19272300,"Adding Links to the Windows 10 Start Menu : If you miss some of the handy shortcuts from earlier versions of Windows, you can easily add them.AccorHotels of France Buys Onefinestay for $169 Million : The European hotel group is acquiring the British short-term vacation rental company just as concerns mount about the health of Europe’s tech scene.Your Tuesday Evening Briefing: Panama Papers, Donald Trump, N.F.L. : Here’s what you need to know at the end of the day.Drones Marshaled to Drop Lifesaving Supplies Over Rwandan Terrain : Zipline, a start-up based in California, raised $18 million and partnered with the small African country to shuttle packages of blood and emergency medicine.",54.705,-0.0031887573467339614
2016-04-06,54.360001,55.200001,54.209999,55.119999,55.119999,21188700,"Twitter Gains Rights to Stream Thursday N.F.L. Games : Eager to reach the growing number of younger fans without televisions, the N.F.L. will broadcast 10 Thursday night regular-season games over the Internet.",54.56999999999999,-0.00246778173841522
2016-04-07,54.869999,54.91,54.23,54.459999,54.459999,19225100,,54.7999995,0.004214760857614186
2016-04-08,54.669998,55.279999,54.32,54.419998,54.419998,22167200,"Glenn Schiffman, Veteran Media Investment Banker, Joins IAC : Mr. Schiffman, a former co-head of media banking at Lehman Brothers, will be the Internet conglomerate’s chief financial officer.",54.7250005,-0.0013685949029981215
2016-04-11,54.490002,55.150002,54.299999,54.310001,54.310001,21414200,"Billing by Millionths of Pennies, Cloud Computing’s Giants Take In Billions : This economics of tiny things demonstrates the global power of the few companies, including Amazon, Microsoft and Google, that can make fortunes from the small.Intuit, a True Survivor, Relocates to the Cloud : The company, famous for its personal finance and tax programs, has sold off its traditional software business and reinvented itself as an online service.Intuit Sheds Its PC Roots and Rises as a Cloud Software Company : Intuit’s willingness to change course was an asset when Xero established itself as a clear alternative to QuickBooks, especially in foreign markets.Behind Fake Degrees From Pakistan, a Maze of Deceit and a Case in Peril : Nearly a year after Axact, a software company, was accused of selling phony Internet diplomas, investigators have uncovered evidence of more fraud and the lead prosecutor has quit.",54.2699985,-0.008314335236963566
2016-04-12,54.369999,54.779999,53.759998,54.650002,54.650002,24944300,,55.164999,0.01649162566311846
2016-04-13,55.119999,55.439999,54.889999,55.349998,55.349998,20818000,"Google’s Calendar Now Finds Spare Time and Fills It Up : Features being added to Google’s calendar will let users program in their aspirations for times when they don’t have work or meetings scheduled.Ford’s Planned New Headquarters Borrow Some Silicon Valley Sheen : Ford Motor tries to shed Rust Belt image as it makes over its headquarter buildings in Dearborn, Mich., into a high-tech campus.In Wyoming, Hard Times Return as Energy Prices Slump : Tumbling prices for oil and gas and bankruptcies in the coal industry have pummeled Wyoming’s energy-dependent economy and unraveled a thin safety net.",55.325001,0.002900426047320215
2016-04-14,55.220001,55.580002,55.07,55.360001,55.360001,20877100,"Your Thursday Evening Briefing: Hillary Clinton, Bernie Sanders, Boko Haram : Here’s what you need to know at the end of the day.Now You Can Write the Great American Novel on the Subway : Smartphone and tablet apps, some of them compatible with Microsoft Word and Scrivener, that can help writers craft their novels, screenplays or articles.Europe’s Privacy Watchdogs Call for Changes to U.S. Data-Transfer Deal : The region’s national regulators say the so-called Privacy Shield agreement does not sufficiently protect their citizens’ rights.",55.5149995,0.0034342249718171125
2016-04-15,55.299999,55.919998,55.110001,55.650002,55.650002,28793800,,55.89999950000001,0.0069350626581561325
2016-04-18,55.490002,56.59,55.209999,56.459999,56.459999,23150300,"Apple to Testify Again, and VW Due Date Nears : Apple and the F.B.I. will defend their positions on encryption. And Volkswagen faces a Thursday deadline to present its plan to fix 600,000 diesel cars in the United States.",56.225,0.005813962484919166
2016-04-19,56.630001,56.77,55.68,56.389999,56.389999,29596800,"General Mills and 7-Eleven Join the Venture Capital Crowd : Through the funds, companies scout for new products or services and business partners, but critics say the funds contribute to inflated valuations.",55.995001,-0.004090689195197839
2016-04-20,56.290001,56.5,55.490002,55.59,55.59,36195700,,55.824999,-0.003036021019090729
2016-04-21,55.799999,56.23,55.419998,55.779999,55.779999,38909100,"Watching the Clock on That Windows 10 Deal : Microsoft’s free offer for Windows 7 and Windows 8.1 users expires in July, but the company has not announced what will happen next.Down to Lunch Founders Pursue Less-Traveled Path to App Success : The creators of the popular app, which centers on meeting up with friends in person, refuse most interviews and have turned away potential investors.",51.6,-0.07568292119449915
2016-04-22,51.91,52.43,50.77,51.779999,51.779999,126834100,"Microsoft’s Cloud Business Falls Short of Investors’ Hopes : Both revenue and earnings were short of analysts’ forecasts, and the company’s shares fell after hours.Moving PDFs to a PC From an iPad : Common PDF reader apps for the iPad give you ways to transfer the files on your tablet to your computerYour Friday Briefing: Prince, Elizabeth II, Shakespeare : Here’s what you need to know to start your day.Apple Services Shut Down in China in Startling About-Face : The iBooks Store and iTunes Movies were closed six months after they began in China, which had been more welcoming of Apple than other tech companies.",51.880001,0.005426375968992314
2016-04-25,51.779999,52.130001,51.630001,52.110001,52.110001,33226900,"Technology and Banking Sectors Brace for Earnings Reports : First-quarter results are expected to be in for Facebook, Amazon, Apple and Twitter, as well as for some of Europe’s largest banks.",51.719999,-0.0030840785835759554
2016-04-26,52.259998,52.349998,51.09,51.439999,51.439999,33532600,Removing QuickTime for Windows in a Hurry : Apple’s abandoned QuickTime multimedia software for Windows can put a PC’s security at risk,51.0249995,-0.013437732278378411
2016-04-27,51.48,51.5,50.549999,50.939999,50.939999,43369300,"Exxon Mobil’s Sterling Credit Is Downgraded by Standard &amp; Poor’s : The oil producer lost its AAA rating, leaving only two American companies with the highest rating: Microsoft and Johnson &amp; Johnson.",50.165000500000005,-0.016854463663443897
2016-04-28,50.619999,50.77,49.560001,49.900002,49.900002,43134800,,49.799999,-0.007276019064327621
2016-04-29,49.349998,50.25,49.349998,49.869999,49.869999,48411700,"Europe’s Case Against Google Might Help Rivals More Than Consumers : The driving force pushing the recent European action against Google’s search engine was a consortium of corporate rivals.Will Amazon Stand Apart From Weak Tech Earners? : The online retail giant reports quarterly earnings on Thursday, after tech companies including Apple and Microsoft posted weaker-than-expected results.Amazon’s Cloud Business Lifts Its Profit to a Record : Shares rose 12 percent after the company reported net income of $513 million, in contrast to last year’s loss of $57 million.",50.2649995,0.009337359625248176
2016-05-02,50.0,50.75,49.779999,50.610001,50.610001,33114500,"Your Monday Evening Briefing: Hillary Clinton, Donald Trump, Bitcoin : Here’s what you need to know at the end of the day.",50.004999,-0.005172595296653815
2016-05-03,50.34,50.41,49.599998,49.779999,49.779999,26460200,,49.760000000000005,-0.004899490148974728
2016-05-04,49.84,50.060001,49.459999,49.869999,49.869999,24257600,"Women in Tech Band Together to Track Diversity, After Hours : Eight women formed Project Include, a nonprofit effort to collect and share data, hoping to diversify the rank-and-file in Silicon Valley’s tech companies.",50.0149995,0.0051245880225079254
2016-05-05,49.869999,50.299999,49.73,49.939999,49.939999,25390700,,50.0249995,0.0001999400199934609
2016-05-06,49.919998,50.389999,49.66,50.389999,50.389999,24715600,,50.295,0.00539731139827393
2016-05-09,50.490002,50.59,50.0,50.07,50.07,17951600,"Police and Tech Giants Wrangle Over Encryption on Capitol Hill : Behind-the-scenes lobbying heightens in this next phase of a divide over digital security that erupted when Apple refused to help unlock an iPhone used in a mass shooting.As the Revival of Governors Island Reaches a Peak, Its Architect Steps Down : With another section of the island set to open this summer, Leslie Koch is retiring as president and chief executive of the Trust for Governors Island.Ads Evolve Into New Forms as Media Landscape Shifts : With online spending set to surpass television as the biggest ad category in the country this year, companies are considering new ways to reach audiences.",50.6449985,0.006958912416741292
2016-05-10,50.330002,51.099998,50.189999,51.02,51.02,22891000,,51.3899995,0.014710258111667374
2016-05-11,51.130001,51.779999,51.0,51.049999,51.049999,24039100,,51.364999499999996,-0.00048647597282047705
2016-05-12,51.200001,51.810001,50.919998,51.509998,51.509998,24102800,,51.470001499999995,0.002044232473904728
2016-05-13,51.439999,51.900002,51.040001,51.080002,51.080002,22592300,"Brooklyn Judge Will Not Force Facebook’s Silence on Subpoenas : Prosecutors wanted to keep Facebook from telling users about 15 subpoenas of their data. But a judge refused, saying the need for them was not specific enough.",51.354999500000005,-0.002234350041742106
2016-05-16,50.799999,51.959999,50.75,51.830002,51.830002,20032000,,51.0450005,-0.006036393788690475
2016-05-17,51.720001,51.73,50.360001,50.509998,50.509998,27803500,,50.719999,-0.00636696046266072
2016-05-18,50.48,51.139999,50.299999,50.810001,50.810001,24907500,"China’s New Requirement for U.S. Tech Companies : The reviews, which require company employees to appear in person, involve consumer software and mainstream devices and look at encryption or data storage.Saving Your Data Allowance : Streaming audio and video apps turn your phone or tablet into a mobile entertainment center, but can chew up your monthly service plan.",50.2199995,-0.009858034500355606
2016-05-19,50.470001,50.619999,49.82,50.32,50.32,23842400,"Nokia Phones May Find Life After Microsoft : Foxconn, the Taiwanese technology giant, and HMD Global, a Finnish company, have signed a licensing agreement to revive the brand.Why Windows 10 Upgrades Go Wrong, and How to Avoid It : A majority of Windows users are still avoiding the move to Windows 10 because of upgrade headaches, but there are ways around them.Google Home vs. Amazon Echo. Let the Battle Begin. : Here’s how Google’s voice-controlled, Internet-connected speaker compares with Amazon’s popular Echo device.Leaks Abound as Yahoo Auction Gets Underway : Leaks can work both ways for companies, though the conventional wisdom is that they hurt deals more than help.Google Home: A Voice-Activated Device That Already Knows You : A virtual assistant designed to compete with the Echo from Amazon and other artificial intelligence devices coming from Microsoft, Apple and Facebook.",50.8100015,0.011748347388971903
2016-05-20,50.48,51.220001,50.400002,50.619999,50.619999,23905800,,50.33,-0.009446988502844311
2016-05-23,50.599998,50.68,49.98,50.029999,50.029999,26118700,,51.055000500000006,0.014404937413073915
2016-05-24,50.700001,51.709999,50.400002,51.59,51.59,34757900,"Microsoft Awards First Grants to Help Expand Global Internet Access : The tech giant is funding businesses around the world developing local strategies to deliver the Internet to the roughly four billion people not yet online.Private Sector Is Helping Puerto Rico Fight Zika : As Congress and President Obama argue over funds for combating the virus, donations of things like cash, condoms and mosquito repellent are being made.Your Tuesday Evening Briefing: Hillary Clinton, Bill Cosby, Draymond Green : Here’s what you need to know at the end of the day.",52.1400015,0.02125161079961191
2016-05-25,51.919998,52.490002,51.790001,52.119999,52.119999,24040200,"Locating a Lost Windows Device : Like Apple and Google have done for their own gadgets, Microsoft has a way for users to track down missing Windows 10 hardware.Wall Street Up Sharply on Tech and Bank Gains : As the yield on bonds rose, stocks increased for banks like JPMorgan Chase and Bank of America.",51.6700005,-0.00901421147830228
2016-05-26,51.93,51.98,51.360001,51.889999,51.889999,24335200,,52.045,0.007257586537085414
2016-05-27,51.919998,52.32,51.77,52.32,52.32,17653700,,52.540001000000004,0.009511019310212365
2016-05-31,52.259998,53.0,52.080002,53.0,53.0,37653100,,52.695,0.0029501141425558597
2016-06-01,52.439999,52.950001,52.439999,52.849998,52.849998,25324800,HP Inc. Joins Companies Declining to Contribute to G.O.P. Convention : The computer company joins Coca-Cola and Microsoft in deciding to significantly curtail or eliminate its monetary support to the Republican National Convention.,52.290001000000004,-0.0076857197077521144
2016-06-02,52.639999,52.740002,51.84,52.48,52.48,22840800,"Why the World Is Drawing Battle Lines Against American Tech Giants : European efforts to rein in the largest American tech companies are only a taste of what countries like Brazil, India and China are likely to do.‘I Can Watch It on TV’: Excuses for Republicans Skipping a Donald Trump Convention : The list of those who have sent regrets includes governors and senators, almost all facing tough re-election fights, and lifelong party devotees.Upheaval Amid ‘Alarming’ Revelations at William Koch’s Florida School : An internal inquiry at Oxbridge Academy in West Palm Beach led William I. Koch to oust the school’s top executive, athletic director and football coach.",52.009997999999996,-0.005354809612644784
2016-06-03,52.380001,52.419998,51.599998,51.790001,51.790001,23081300,"Morgan Stanley to Rate Employees With Adjectives, Not Numbers : The Wall Street firm said it was overhauling performance evaluations in several ways, including discarding a numerical scale in favor of adjectives.",52.1199985,0.0021149875837336296
2016-06-06,51.990002,52.349998,51.889999,52.130001,52.130001,18243300,,52.414998999999995,0.005660025105334476
2016-06-07,52.240002,52.73,52.099998,52.099998,52.099998,20866800,,52.154999000000004,-0.004960412190411212
2016-06-08,52.02,52.439999,51.869999,52.040001,52.040001,21149400,"Hillary Clinton, Bernie Sanders, Stanford University: Your Wednesday Briefing : Here’s what you need to know to start your day.",51.745001,-0.007861144815667687
2016-06-09,52.0,52.0,51.490002,51.619999,51.619999,20305700,,51.545,-0.0038651269907212793
2016-06-10,51.049999,52.049999,51.040001,51.48,51.48,25833200,"Adding Features to Windows 10 : Windows 10 includes some programs apps that may not be on (or off) by default, but you can take matters into your own hands.",49.890001,-0.03210784751188289
2016-06-13,49.580002,50.720001,49.060001,50.139999,50.139999,83217800,,49.834998999999996,-0.0011024654018347846
2016-06-14,49.900002,50.099998,49.57,49.830002,49.830002,42577100,"Microsoft and Apple Making Headlines : Microsoft’s planned acquisition of LinkedIn and Apple’s developer conference were the talk of tech on Monday.Microsoft’s Deal for LinkedIn Raises Red Flags : The deal has a strategic logic, but its financial benefits are in short supply.Handful of Advisers Behind Microsoft’s Deal for LinkedIn : The deal will provide a windfall to Microsoft’s traditional advisers and to boutique investment banks on LinkedIn’s side.For Microsoft, LinkedIn Deal Could Be a $26.2 Billion Time Machine : Microsoft’s extraordinarily generous takeover bid harks back to a time of higher technology valuations, but some analysts say there’s no going back.One Unspoken Reason Behind the Microsoft-LinkedIn Deal : LinkedIn’s struggling stock price, and its reliance on stock-based compensation may be a factor in its sale to Microsoft.A LinkedIn Timeline : While LinkedIn had rapid growth and rising stock values in the past, more recently it has faced a hacking attack and declines in its share price.Wall St. Closes Down Ahead of Fed Meeting : LinkedIn shares soared and Microsoft stock fell after Microsoft agreed to buy the professional networking services firm for $26.2 billion.Orlando, Apple, Cleveland Cavaliers: Your Tuesday Briefing : Here’s what you need to know to start your day.Keeping an iPhone Online When the Signal Is Weak : Wi-Fi Assist in iOS 9 can keep your device connected to the internet even when your wireless network signal is wobbly, but you may have to pay for it.",49.904999000000004,0.0014046353246641718
2016-06-15,49.779999,50.119999,49.689999,49.689999,49.689999,33757600,"Why Microsoft Likes LinkedIn : Sure, it’s a money-losing résumé site. To justify the $26.2 billion purchase, consider the tech value of relevance, data, talent and synergy.Checking Your Windows 10 Lists : Microsoft’s latest version of Windows has its own style, but you can still use Jump Lists and find recently opened files quickly.",49.9899995,0.001703246201848474
2016-06-16,49.52,50.470001,49.509998,50.389999,50.389999,31188600,"Jo Cox, EgyptAir, Golden State Warriors: Your Thursday Evening Briefing : Here’s what you need to know at the end of the day.Court Decides All Bits Are Equal : A ruling on how you get internet content means the neighbor’s blog matters as much as Netflix. And Netflix can’t be charged extra for being a data hog.",50.125,0.0027005501370327423
2016-06-17,50.41,50.43,49.82,50.130001,50.130001,45710500,,50.4300005,0.006084798004987402
2016-06-20,50.639999,50.830002,50.029999,50.07,50.07,35607900,"Stratolaunch’s Gargantuan Flying Launchpad Edges Toward the Skies : The planned airborne launcher — funded by Paul Allen, a Microsoft founder — is more than three-quarters finished, but questions about its business model linger.",50.795,0.0072377453178886775
2016-06-21,50.200001,51.43,50.16,51.189999,51.189999,34097800,"Apple May Soon Open Retail Stores in India : While the stores are not expected to have a large impact on the company’s market share in India, some analysts say the change could help Apple attract the top tier of India’s smartphone buyers.China Wins New Bragging Rights in Supercomputers : China has the largest number of computers among the top 500 — a first for any country other than the United States.",51.205,0.008071660596515429
2016-06-22,51.080002,51.459999,50.950001,50.990002,50.990002,28816800,,51.6050015,0.0078117664290597855
2016-06-23,51.279999,52.060001,51.150002,51.91,51.91,29028800,,50.229999500000005,-0.026644742951901557
2016-06-24,49.810001,50.939999,49.52,49.830002,49.830002,133503000,,48.595001499999995,-0.0325502292708566
2016-06-27,49.099998,49.150002,48.040001,48.43,48.43,50216300,"‘Brexit’ Surprised Hedge Fund Managers Used to Picking Winners : George Soros, Leon Cooperman and other top investors confidently predicted that Britain would remain in the E.U. Now they’re proceeding with caution.",49.0699995,0.009774626717523827
2016-06-28,48.919998,49.470001,48.669998,49.439999,49.439999,38140700,,50.260000000000005,0.02425108033677481
2016-06-29,49.91,50.720001,49.799999,50.540001,50.540001,31304000,Downloading Video Streams to Go : Some streaming services now allow temporary downloads of certain videos to watch when you do not have internet access.A.I.’s Grasp of Diversity May Begin With Who Builds It : Machines may one day be able to think for themselves. But it will be the programmers who teach them to do that. That’s where it gets tricky.Review: ‘Chaos Monkeys’ Is a Guide to the Spirit of Silicon Valley : Underneath the braggadocio and evisceration of professional nemeses in Antonio García Martinez’s book lies the beating heart of a formidable teacher.,50.8999995,0.012733774373258955
2016-06-30,50.720001,51.299999,50.5,51.169998,51.169998,28527800,"Third-Party Keyboards Give Mobile Users More Options : Besides offering autocorrection and anticipating a user’s next words, keyboard apps provide search features and can customize the keys’ layout.",51.3950005,0.009724970625982099
2016-07-01,51.130001,51.720001,51.07,51.16,51.16,21400400,"Slowdown in Merger Deals Attributed to Political Uncertainty : Mergers and acquisitions bankers and lawyers pegged the decline to concerns about antitrust regulation, the United States presidential election and last week’s Brexit vote.",51.0100005,-0.007491000997266406
2016-07-05,50.830002,51.279999,50.740002,51.169998,51.169998,24806400,,50.965,-0.0008821897580650884
2016-07-06,50.779999,51.540001,50.389999,51.380001,51.380001,28167500,,51.3400005,0.007358000588639335
2016-07-07,51.419998,51.610001,51.07,51.380001,51.380001,19585200,,51.955,0.01197895391528081
2016-07-08,51.73,52.360001,51.549999,52.299999,52.299999,28391000,,52.6500015,0.01337698970262724
2016-07-11,52.5,52.830002,52.470001,52.59,52.59,22269200,,53.095001499999995,0.008452041544576128
2016-07-12,52.939999,53.400002,52.790001,53.209999,53.209999,27317600,Valuation Quirks Help End Proposed Polycom-Mitel Merger : Investors were unimpressed after both companies lost money while under threat from larger rivals like Cisco.,53.520000499999995,0.008004501139339926
2016-07-13,53.560001,53.860001,53.18,53.509998,53.509998,25356800,,53.785002,0.004951448010543258
2016-07-14,53.84,53.990002,53.580002,53.740002,53.740002,24545500,"Taser International Dominates the Police Body Camera Market : The company, best known for its stun guns, has drawn criticism for its relationships with the police and its sales tactics, which it says are common.",53.604999500000005,-0.003346704347059304
2016-07-15,53.950001,54.0,53.209999,53.700001,53.700001,32024400,"Microsoft Wins Appeal on Overseas Data Searches : The United States Court of Appeals for the Second Circuit reversed a ruling that Microsoft must turn over email stored in a data center in Dublin.Google’s Antitrust Charges in Europe Need Quick Action : The European Commission’s newest charges add more time to the clock, a disadvantage in the ever-shifting tech market.Philip May, a Financier Who May Find It Harder to Be Low Key : The spouse of Britain’s new first gentleman is likely to face a brighter spotlight and harsher scrutiny for his ties to the world of finance.",53.9449995,0.006342691972229142
2016-07-18,53.700001,54.34,53.549999,53.959999,53.959999,31433900,"Earnings Reports From Banking Leaders and Tech Giants : This week analysts will consider how banks are responding to the lull in interest rates and the so-called Brexit vote and auto industry officials will address cybersecurity in cars.Nintendo to Re-Release NES Games, No Blowing Necessary : A mini-replica of the original NES console will be available in November, preloaded with 30 games, the company announced.Artificial Intelligence Swarms Silicon Valley on Wings and Wheels : The valley has found its next shiny new thing in A.I., and financiers and entrepreneurs are digging in with remarkable exuberance.An International Reader’s Guide to the Republican Convention : A look at the American election by a Times foreign correspondent, approaching the topic in much the same way as we would events overseas, deciphering the action for a global audience.",53.415001000000004,-0.009824793862496906
2016-07-19,53.709999,53.900002,52.93,53.09,53.09,53336500,,56.1849995,0.051858063243319874
2016-07-20,56.150002,56.84,55.529999,55.91,55.91,89893300,"Microsoft Earnings Are Up, Cushioned by Its Cloud Business : Quarterly revenue from Azure, the cloud business it introduced to compete with Amazon, rose more than 100 percent.Opening Links in New Windows : Some web pages are coded to automatically open links in new windows, but you can also use keyboard tricks with your mouse clicks to pop open new pages.",55.994999,-0.0033816944325149034
2016-07-21,55.98,56.23,55.759998,55.799999,55.799999,32776700,,56.205,0.0037503527770399447
2016-07-22,56.080002,56.630001,55.779999,56.57,56.57,32157200,"Edward Snowden to Help Develop a Safer Phone for Journalists : Mr. Snowden, speaking from Russia to an M.I.T. Media Lab conference, said the idea was to alert users to electronic surveillance in dangerous areas.",56.5,0.005248643359131888
2016-07-25,56.470001,56.740002,56.259998,56.73,56.73,25610600,"Google Races to Catch Up in Cloud Computing : Analysts say the global cloud-computing business will be worth $67 billion by 2020. Amazon and Microsoft are the current leaders in the industry.Yahoo’s Sale to Verizon Ends an Era for a Web Pioneer : It’s the end of the line for Yahoo as an independent company, once valued at $125 billion.",56.8999995,0.007079637168141639
2016-07-26,56.52,57.290001,56.509998,56.759998,56.759998,28079000,"Getting Extensions for Edge : Early versions of Microsoft’s new browser did not include support for extensions, but the next big update to Windows 10 brings extensions and more.",56.455,-0.007820729418459904
2016-07-27,56.610001,56.799999,56.110001,56.189999,56.189999,32327500,"Yahoo Is a Case Study in Poor Timing : The company’s $4.8 billion sale to Verizon caps two decades of deals and non-deals that shaped internet history.Easy Editing for Mac Photos : Apple’s Photos for OS X has a button for one-click improvements to your pictures, but it also includes a toolbox for more detailed adjustments.Twitter, Grappling with Anemic Growth, Tries to Bolster Its Advertising Business : The company, which reported its worst quarterly revenue growth ever, is betting on live streaming video and direct response advertising to combat stagnant demand.",56.045,-0.007262421397573271
2016-07-28,56.0,56.369999,55.720001,56.209999,56.209999,37550400,,56.404998500000005,0.006423382995806914
2016-07-29,56.259998,56.759998,56.049999,56.68,56.68,30558700,"Amazon’s Profits Grow More Than 800 Percent, Lifted by Cloud Services : Amazon reported net income of $857 million, the second quarter in a row it has shown a record profit even as it invests heavily in its own growth.Oracle’s $9.3 Billion Deal for NetSuite Will Bolster Its Cloud Offerings : The deal, among the largest in Oracle’s history, is at the heart of the company’s fight to remake itself for the modern world of cloud computing.",56.4449995,0.0007091747374126101
2016-08-01,56.599998,56.75,56.139999,56.580002,56.580002,26003400,"For Oracle, Money’s Not the Problem. It’s Coping With the Cloud. : The business software omnivore is playing catch-up in one of the hotter fields of tech. Its NetSuite purchase is its latest thrust in that direction.Make Algorithms Accountable : We need more due process protections to assure the accuracy of the algorithms that have become ubiquitous in our lives.",56.6050015,0.002834653227341999
2016-08-02,56.849998,56.900002,56.310001,56.580002,56.580002,35122000,"Oracle, Having Bet Billions on Its Future, Sets Sights on Data Analysis : The biggest business-software company thinks that information gathering could become a valuable adjunct to many of its database and applications efforts, and it has more data than anybody.",56.80000149999999,0.0034449252686619136
2016-08-03,56.68,57.110001,56.490002,56.970001,56.970001,22075600,,57.094999,0.005193617820591134
2016-08-04,56.799999,57.52,56.669998,57.389999,57.389999,26587700,"Apple Offers Big Cash Rewards for Help Finding Security Bugs : Apple Inc said it plans to offer rewards of up to $200,000 (&#163;152,433) to researchers who find critical security bugs in its products, joining dozens of firms that already offer payments for help uncovering flaws in their products.Daily Report: Venture Capital’s Endangered Middle Class : After just one firm raised one-quarter of all funding in the second quarter, midsize investors are facing a future in which they could be squeezed out.Brazil's Shrinking Economy Is Facing Olympic-Size Troubles : When Rio de Janeiro was awarded the 2016 Summer Olympic Games seven years ago, Wagner Bastos was a hotshot car salesman for Rio Citroen-Peugeot. Some months he earned 17,000 Brazilian reais &#8212; about $5,200 now and much more back then.America Seen From Abroad: Arrogant, Nice, Tech-Savvy, Free : The rest of the world may think Americans eat a lot of burgers, have huge shopping malls and are ruled by an arrogant government. And yet the ""Ugly American,"" it would seem, isn't all bad. Americans are also seen from afar as generous tippers, fri...",57.83,0.012873299113290049
